product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
5607,Twine and ropes of baste fibers,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",0.24282,0.235,-0.781,0.142,8543292,-1.0195822454308094
5608,Nets,"Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials",0.749269,0.22799999999999998,-0.803,0.203,18798089,-1.0388098318240622
4907,Unused stamps,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognized face value; stamp-impressed paper; banknotes; check forms; stock, share or bond certificates and similar documents of title",0.212578,0.21099999999999997,-0.826,0.001,9513681,-1.0455696202531644
6501,Hat forms,"Hat forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt:",0.337566,0.19599999999999995,-0.855,0.001,544162,-1.062111801242236
3101,Animal or vegetable fertilizers,"Animal or vegetable fertilizers, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",0.532161,0.19199999999999995,-0.862,0.18,7436632,-1.0655129789864028
6802,Worked building stone,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of",0.286691,0.20299999999999996,-0.865,0.118,44280352,-1.0839598997493733
0710,Frozen vegetables,"Vegetables (uncooked or cooked by steaming or boiling in water), frozen",0.268993,0.20799999999999996,-0.887,0.127,25555938,-1.1185372005044136
2207,Ethyl alcohol > 80%,"Undenatured ethyl alcohol of an alcoholic strength by volume of 80 percent vol. or higher; ethyl alcohol and other spirits, denatured, of any strength",0.347251,0.19899999999999995,-0.907,0.116,55934795,-1.1309226932668328
6115,"Socks, stockings, etc., knit","Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted",0.496484,0.237,-0.865,0.116,89335425,-1.132198952879581
6504,Hats,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed:",0.391314,0.19799999999999995,-0.914,0.323,2328598,-1.1382316313823162
5702,Woven carpets and rugs,"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made up, including Kelem, Schumacks, Karamanie and similar hand-woven rugs",0.201919,0.20699999999999996,-0.94,0.132,13061295,-1.1838790931989924
5212,Other woven cotton fabrics,Other woven fabrics of cotton,0.473733,0.20699999999999996,-0.949,0.147,3598611,-1.1952141057934507
0813,"Fruits, dried","Fruit, dried, other than that of headings 0801 to 0806; mixtures of nuts or dried fruits of this chapter",0.253808,0.22099999999999997,-0.945,0.003,9287963,-1.2115384615384615
6907,Unglazed ceramic flags and pavers,"Unglazed ceramic flags and paving, hearth or wall tiles; unglazed ceramic mosaic cubes and the like, whether or not on a backing",0.201823,0.21699999999999997,-0.953,0.004,49584085,-1.2155612244897958
1515,Other vegetable fats and oils,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",0.859492,0.19999999999999996,-0.975,0.17,52182441,-1.2172284644194755
6406,Parts of footwear,"Parts of footwear (including uppers whether or not attached to soles other than outer soles); removable insoles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof",0.705686,0.22299999999999998,-0.961,0.17,76496056,-1.2352185089974292
5705,Other carpets,"Other carpets and other textile floor coverings, whether or not made up:",0.332752,0.21099999999999997,-0.983,0.017,10458801,-1.2443037974683544
0511,Animal products n.e.c.,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption",0.326443,0.18999999999999995,-1.03,0.174,13487404,-1.2700369913686806
6217,Other clothing accesories,"Other made up clothing accessories; parts of garments or of clothing accessories, other than thoseof heading 6212",0.207692,0.239,-0.986,0.19,6998231,-1.2939632545931758
6901,"Bricks, blocks, and other ceramic goods","Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths",0.250157,0.20899999999999996,-1.056,0.095,578327,-1.3333333333333333
7404,Copper waste and scrap,Copper waste and scrap:,0.663025,0.20899999999999996,-1.067,0.123,214684809,-1.347222222222222
