product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
2836,Carbonates,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,0.031699,0.20699999999999996,-0.868,-0.069,6190660,-1.093198992443325
7802,Lead waste or scrap,Lead waste or scrap,0.0,0.20199999999999996,-0.888,0.146,0,-1.1113892365456821
5511,"Yarn of synthetic staple fibers, for retail sale","Yarn (other than sewing thread) of man-made staple fibers, put up for retail sale",0.040853,0.19599999999999995,-0.912,0.124,230509,-1.132919254658385
2005,"Other vegetables, prepared or preserved","Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 2006",0.02939,0.21499999999999997,-0.892,0.054,4761746,-1.1348600508905853
0704,"Cabbages, cauliflowers, broccoli","Cabbages, cauliflower, kohlrabi, kale and similar edible brassicas, fresh or chilled",0.179932,0.20399999999999996,-0.906,0.224,9039131,-1.136762860727729
6214,"Shawls, scarves, etc.","Shawls, scarves, mufflers,mantillas, veils and the like",0.065513,0.19599999999999995,-0.939,0.388,3036055,-1.1664596273291925
1502,"Bovine, sheep and goat fats","Bovine, sheep and goat fats, raw or rendered",0.000406,0.19299999999999995,-0.944,0.08,14069,-1.1683168316831682
0504,"Animal guts, except fish","Guts, bladders and stomachs of animals except fish",0.000606,0.19199999999999995,-0.972,0.225,33556,-1.2014833127317674
5308,Yarn of other vegetable textile fibers,Yarn of other vegetable textile fibers; paper yarn,0.091272,0.21199999999999997,-0.965,0.001,95336,-1.2230671736375158
1103,Cereal meals,"Cereal groats, meal and pellets",0.02121,0.21399999999999997,-0.97,0.021,384248,-1.2325285895806861
0711,"Vegetables, provisionally preserved","Vegetables provisionally preserved (for example, by sulfur dioxide gas, in brine, in sulfur water or in other preservative solutions), but unsuitable in that state for immediate consumption",0.049599,0.22199999999999998,-0.977,0.042,429587,-1.2541720154043645
2525,Mica,"Mica, including splittings; mica waste",0.002588,0.19399999999999995,-1.015,0.251,6260,-1.2577447335811647
0809,Peaches & cherries,"Apricots, cherries, peaches (including nectarines), plums (including prune plums) and sloes, fresh",0.000753,0.19799999999999995,-1.015,-0.016,69245,-1.2640099626400993
6302,House linen,"Bed linen, table linen, toilet linen and kitchen linen",0.055831,0.23399999999999999,-0.993,0.006,14725313,-1.2946544980443284
0409,Honey,Amber or darker,0.03792,0.22499999999999998,-1.028,-0.073,927433,-1.324742268041237
1005,Corn,Corn (maize),0.04557,0.19799999999999995,-1.076,0.13,29317030,-1.339975093399751
XXXX,Trade data discrepancies,Trade data discrepancies,,0.23199999999999998,-1.032,0.0,1592467133,-1.3420026007802341
4407,Wood sawn lengthwise,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6 mm",0.139968,0.21799999999999997,-1.052,0.16,60666075,-1.343550446998723
7203,Ferrous products from the reduction of iron ore,"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 percent, in lumps, pellets or similar forms",1.5e-05,0.23399999999999999,-1.031,0.137,867,-1.3441981747066492
9505,Christmas and other festivity articles,"Festive, carnival or other entertainment articles, including magic tricks and practical joke articles; parts and accessories thereof",0.088763,0.22399999999999998,-1.064,0.001,11094997,-1.3693693693693694
0202,Beef (frozen),"Meat of bovine animals, frozen",0.000481,0.18400000000000005,-1.129,-0.017,184426,-1.3818849449204407
6908,Glazed ceramic flags and pavers,"Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing",0.039957,0.20299999999999996,-1.111,0.0,21653,-1.3922305764411027
0602,Other live plants,"Other live plants (including their roots), cuttings and slips; mushroom spawn",0.101257,0.21499999999999997,-1.098,0.055,12486455,-1.3969465648854962
6307,Other made up articles,"Other made up articles, including dress patterns",0.057394,0.23199999999999998,-1.084,0.109,11617371,-1.4096228868660599
2524,Asbestos,Asbestos,0.0,0.18799999999999994,-1.153,-0.143,0,-1.4182041820418203
5802,Terry cloth,"Terry toweling and similar woven terry fabrics, other than narrow fabrics of heading 5806; tufted textile fabrics, other than products of heading 5703",0.03029,0.21599999999999997,-1.121,0.238,59039,-1.4280254777070063
0709,Other vegetables,"Other vegetables, fresh or chilled",0.020065,0.22499999999999998,-1.111,-0.018,4242297,-1.431701030927835
2805,Rare-earth metals,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury",0.000757,0.19599999999999995,-1.192,0.329,11520,-1.4807453416149068
2501,Salt,"Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anticaking or free-flowing agents; sea water",0.023688,0.22499999999999998,-1.154,-0.054,1055783,-1.4871134020618555
2529,Feldspar,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar",0.035164,0.21599999999999997,-1.175,0.033,648398,-1.4968152866242037
4403,Wood in the rough,"Wood in the rough, whether or not stripped of bark or sap-wood, or roughly squared",0.023719,0.19699999999999995,-1.214,0.173,3163553,-1.5099502487562189
6117,"Other clothing accesories, knit","Other made up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories",0.116156,0.22499999999999998,-1.186,0.2,4613812,-1.5283505154639174
0805,Citrus fruit,"Citrus fruit, fresh or dried",0.004648,0.21699999999999997,-1.269,-0.138,875911,-1.6186224489795917
2504,Natural graphite,Natural graphite,0.003503,0.20199999999999996,-1.3,0.263,22807,-1.6270337922403004
0806,Grapes,"Grapes, fresh or dried",0.001011,0.19999999999999996,-1.307,-0.051,126344,-1.6317103620474405
6304,Other furnishing articles,"Other furnishing articles, excluding those of heading 9404",0.13518,0.22499999999999998,-1.267,0.128,9004051,-1.6327319587628863
7102,Diamonds,"Diamonds, whether or not worked, but not mounted or set",0.005174,0.20299999999999996,-1.303,0.144,5688526,-1.6328320802005012
3104,Potassic fertilizers,"Mineral or chemical fertilizers, potassic",0.032854,0.19699999999999995,-1.313,-0.067,9071543,-1.6330845771144278
0204,Lamb,"Meat of sheep or goats, fresh, chilled or frozen",0.00035,0.18600000000000005,-1.341,0.068,34147,-1.645398773006135
0812,"Fruits and nuts, provisionally preserved","Fruit and nuts, provisionally preserved (for example, by sulfur dioxide gas, in brine, in sulfur water or in other preservative solutions), but unsuitable in that state for immediate consumption",0.00107,0.21099999999999997,-1.3,0.068,3584,-1.6455696202531644
2607,Lead ore,Lead ores and concentrates,0.1997,0.20599999999999996,-1.346,-0.021,15600770,-1.6930817610062894
8110,Antimony,"Antimony and articles thereof,including waste and scrap",0.0,0.236,-1.3,0.026,0,-1.6993464052287581
2520,Gypsum,"Gypsum; anhydrite; plasters (consisting of calcined gypsum or calcium sulfate) whether or not colored, with or without small quantities of accelerators or retarders",0.020361,0.21399999999999997,-1.345,-0.019,356507,-1.7090216010165182
2506,Quartz,"Quartz (other than natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",0.018579,0.21699999999999997,-1.375,0.036,258362,-1.753826530612245
0909,"Anise, fennel, etc.","Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries",0.038983,0.21699999999999997,-1.375,0.004,796372,-1.753826530612245
2510,Natural calcium phosphates,"Natural calcium phosphates, natural aluminum calcium phosphates and phosphatic chalk",0.001991,0.19699999999999995,-1.417,-0.081,100703,-1.7624378109452736
7103,Precious stones,"Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport",0.028522,0.236,-1.371,-0.055,3866553,-1.7921568627450981
0702,Tomatoes,"Tomatoes, fresh or chilled",0.00247,0.21899999999999997,-1.408,-0.1,323034,-1.8005115089514065
0810,Other fresh fruit,"Other fruit, fresh",0.023221,0.23399999999999999,-1.385,-0.141,7097379,-1.8057366362451108
2503,"Sulphur, crude","Sulphur, crude or unrefined",0.006688,0.22099999999999997,-1.421,-0.222,302596,-1.8217948717948718
