product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
4809,Carbon paper,"Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",8.523356,0.236,-0.632,0.0,99203697,-0.8261437908496732
4107,Bovine leather further prepared,"Leather further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, whether or not split, other than leather of heading 4114",2.725819,0.242,-0.639,0.0,23256661,-0.841897233201581
1803,Cocoa paste,"Cocoa paste, whether or not defatted",3.466497,0.22799999999999998,-0.668,0.0,170361041,-0.8641655886157827
7206,Iron and nonalloy steel,Iron and nonalloy steel in ingots or other primary forms (excluding iron of heading 7203),1.039989,0.23099999999999998,-0.702,0.0,7688120,-0.9116883116883117
5210,Woven fabrics of cotton of < 85% weighing < 200 g/m2,"Woven fabrics of cotton, containing less than 85 percent by weight of cotton, mixed mainly or solely with man-made fibers, weighing not more than 200 g/m2",1.666463,0.248,-0.694,0.0,33863427,-0.9216467463479415
5514,Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight exceeding 170 g/m2",1.021101,0.247,-0.738,0.0,23738929,-0.9787798408488063
6405,Other footwear,Other footwear,1.198954,0.248,-0.742,0.0,50876904,-0.9853917662682603
4420,"Wood marquetry, ornaments, etc.","Wood marquetry and inlaid wood; caskets and cases for jewelry or cutlery and similar articles, of wood; statuettes and other ornaments, of wood; wooden articles of furniture not falling within chapter 94",2.499994,0.253,-0.75,0.0,60386974,-1.0026737967914439
1108,Starches,Starches; inulin,1.632584,0.22899999999999998,-0.782,0.0,123587120,-1.0129533678756477
6216,Gloves,"Gloves, mittens and mitts:",3.754092,0.254,-0.769,0.0,52828761,-1.0294511378848727
7903,Zinc powders,"Zinc dust, powders and flakes",1.922554,0.255,-0.776,0.0,14032721,-1.0402144772117963
2704,Coke,"Coke etc of coal, lignite or peat, retort carbon",3.985032,0.236,-0.804,0.0,501575848,-1.0509803921568628
4820,Notebooks,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, exercise books, blotting pads, binders (looseleaf or other), folders, file covers, manifold business forms, interleaved carbon set",1.656206,0.262,-0.781,0.0,104180502,-1.0568335588633289
4408,Sheets for veneering for plywood,"Sheets for veneering (including those obtained by slicing laminated wood), for plywood or for similar laminated wood and other wood, sawn lengthwise, sliced or peeled, whether or not planed, sanded, spliced or end-jointed, of a thickness not exceeding 6 m",2.578717,0.22999999999999998,-0.824,0.0,127231016,-1.0687418936446174
6210,Garments made of textile felts and nonwoven fabric,"Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907",1.153796,0.251,-0.805,0.0,158738757,-1.0733333333333335
4803,Tissue,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibers, whether or not creped, crinkled, embossed, perforated, surface-colored, surface decor",13.001377,0.23099999999999998,-0.84,0.0,795803013,-1.0909090909090908
4412,Plywood,"Plywood, veneered panels and similar laminated wood",8.554993,0.253,-0.829,0.0,1651862588,-1.1082887700534758
2505,Natural sands,"Natural sands of all kinds, whether or not colored, other than metal-bearing sands of chapter 26",1.872391,0.255,-0.838,0.0,54818104,-1.1233243967828417
2713,Petroleum coke,"Petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous minerals",2.920073,0.23299999999999998,-0.864,0.0,917184578,-1.125
1517,Margarine,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils or their fractions of heading 1516",16.15173,0.244,-0.859,-0.0,1652270783,-1.1347424042272127
0301,Live Fish,Live fish,2.580161,0.253,-0.868,0.0,67061994,-1.160427807486631
7902,Zinc waste and scrap,Zinc waste and scrap,1.310587,0.235,-0.897,0.0,8938051,-1.171018276762402
2402,Cigars and cigarettes,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes",3.474074,0.248,-0.887,-0.0,1072465407,-1.1779548472775565
2306,Solid vegetable oil and fat residues,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than those of heading 2304 or 2305",17.198563,0.254,-0.882,0.0,2498367401,-1.180722891566265
2308,Vegetable materials for animal feeding,"Vegetable materials and vegetable waste, vegetable residues and byproducts, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included",1.00353,0.24,-0.902,0.0,13660642,-1.1852825229960577
3201,Vegetable tanning extracts,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",15.676262,0.23099999999999998,-0.914,0.0,70561806,-1.187012987012987
1902,Pasta,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagna, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",2.183495,0.237,-0.934,0.0,391853675,-1.2225130890052356
2619,Iron or steel slag,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel",1.524909,0.248,-0.922,0.0,10208108,-1.2244355909694555
4409,Wood shaped along its edges,"Wood (including strips and friezes for parquet flooring, not assembled) continuously shaped (tongued, grooved, re- bated, chamfered, V-jointed, beaded, molded, rounded or the like) along any of its edges, ends or faces, whether or not planed, sanded or en",8.919078,0.24,-0.948,0.0,499863539,-1.245729303547963
4110,Waste of leather,Parings and other waste of leather,1.191368,0.23099999999999998,-0.963,0.0,346875,-1.2506493506493506
2513,Natural abrasives,"Pumice; emery; natural corundum, natural garnet and other natural abrasives, whether or not heat-treated",2.069611,0.28,-0.914,0.0,8833991,-1.2676837725381416
1903,Tapioca,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms",2.464733,0.248,-0.957,0.0,6185695,-1.2709163346613546
6201,"Men's overcoats, not knit","Men's or boys' overcoats,carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles(including padded, sleeveless jackets), other than those of heading 6203",1.653267,0.26,-0.942,0.0,336803271,-1.271255060728745
9601,Worked animal carving material,"Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by molding)",2.838549,0.242,-0.965,0.0,3905352,-1.2714097496706191
6112,"Activewear, knit","Track suits, ski-suits and swimwear, knitted or crocheted",1.572175,0.253,-0.958,0.0,105881607,-1.2807486631016043
